scenario,drifted_period,event_time,correlation_id,target_kind,target_value,fan_in_count,epoch_age_seconds,triggering_source_ip,ti_matched,signal_id_count,label
low_and_slow,False,2026-07-24T08:32:54.169389+00:00,80109e8c-7587-4111-ac5f-7378246d543f,user,user_1641,15,,203.0.113.209,True,3,1
ti_confirmed,False,2026-07-24T08:33:55.705888+00:00,fc933eda-101e-4f78-8192-f82b0a800894,user,user_3423,6,53904.41,203.0.113.136,True,2,1
ti_confirmed,False,2026-07-24T08:35:17.111627+00:00,19f0f347-b959-43bc-8c55-5e2f41067b50,user,user_1672,7,42018.63,203.0.113.72,True,1,1
loud_burst,False,2026-07-24T08:36:48.475828+00:00,2b3fd536-dd76-4ef2-9de8-60a3f02884cb,user,user_1912,17,15.74,203.0.113.70,False,2,1
low_and_slow,False,2026-07-24T08:37:55.762865+00:00,382880b9-bea2-4ebc-b855-6cd701dc8964,user,user_682,22,52858.28,203.0.113.247,False,3,1
ambiguous_mid,False,2026-07-24T08:40:33.926854+00:00,1d4594e9-0b70-45ec-addc-72cc8a85b8f9,user,user_4456,6,4699.41,203.0.113.183,False,1,0
benign_shared_nat,False,2026-07-24T08:41:43.038329+00:00,baa731ef-e547-41f6-8ad6-4cca30041d81,user,user_1834,7,2508.76,203.0.113.6,False,2,1
benign_quiet,False,2026-07-24T08:44:16.878616+00:00,058df33a-900d-4f70-8ce8-8686f2484ae0,user,user_987,2,2758.07,203.0.113.104,False,2,0
low_and_slow,False,2026-07-24T08:46:51.443981+00:00,a2a2e23c-c4c1-44c1-a760-f0ae2370a78f,user,user_348,12,78186.48,203.0.113.148,False,2,0
ti_confirmed,False,2026-07-24T08:47:46.126618+00:00,6dd30a74-b43b-42c7-ae6e-563ab162dcec,user,user_2674,1,27946.85,203.0.113.22,True,2,1
loud_burst,False,2026-07-24T08:47:59.957324+00:00,0fb97cec-8957-4f8c-b36d-0d17cd09416c,user,user_1528,35,276.13,203.0.113.210,False,3,1
ti_confirmed,False,2026-07-24T08:58:23.087792+00:00,d4ac17ee-b569-4482-a517-b2ce3c4fbea3,user,user_3793,4,,203.0.113.29,True,3,1
benign_quiet,False,2026-07-24T09:04:20.485482+00:00,ad32127c-7f37-488e-93ca-d73eb7689f95,user,user_506,2,3354.69,203.0.113.157,,1,0
ambiguous_mid,False,2026-07-24T09:07:27.432654+00:00,9da21e17-bc59-46b3-972a-54a21ec396b9,user,user_3212,7,4373.78,203.0.113.241,False,3,0
benign_shared_nat,False,2026-07-24T09:08:29.255210+00:00,af185e5a-6d8e-4442-b46c-30d8dc694a1e,user,user_280,9,,203.0.113.60,False,2,0
benign_quiet,False,2026-07-24T09:12:10.556487+00:00,58316fd3-48a2-41f7-881c-5d9b05b67512,user,user_413,2,1261.96,203.0.113.228,False,3,0
benign_shared_nat,False,2026-07-24T09:14:17.959689+00:00,f6f22eee-21f5-49cd-8ddf-cc6720d63d33,user,user_4436,9,21157.28,203.0.113.76,False,2,0
loud_burst,False,2026-07-24T09:14:48.794935+00:00,11afbe0e-20ca-408a-9603-c85d578aad60,user,user_2612,12,,203.0.113.246,False,3,1
low_and_slow,False,2026-07-24T09:19:49.982170+00:00,03f18730-973d-4d58-9fcc-412e2366c371,user,user_3776,18,16439.19,203.0.113.12,False,1,1
benign_slow_natural,False,2026-07-24T09:20:38.171207+00:00,3d6982fa-c21d-47fd-9da3-9269e4777192,user,user_2548,4,66473.24,203.0.113.131,False,1,0
benign_shared_nat,False,2026-07-24T09:21:49.939329+00:00,0971545a-cd01-4d35-a3e0-ab06dcb0ae9b,user,user_1558,9,35354.73,203.0.113.224,False,3,0
benign_quiet,False,2026-07-24T09:34:18.301831+00:00,aaf760a5-b8d9-4a59-9599-c825ed4a93d1,user,user_4000,3,905.96,203.0.113.70,False,1,0
ti_confirmed,False,2026-07-24T09:34:18.598100+00:00,1304a8db-e465-4cb2-88a9-8db73f7e7c9e,user,user_2948,,31993.58,203.0.113.107,True,3,1
benign_quiet,False,2026-07-24T09:34:19.322523+00:00,26fa06c2-509b-442b-a730-0433b84588bc,user,user_4595,2,237.4,203.0.113.193,False,3,0
low_and_slow,False,2026-07-24T09:35:28.349408+00:00,d5b19923-1748-457c-ba71-465cdff5a60b,user,user_2073,,19932.1,203.0.113.215,True,1,1
ambiguous_mid,False,2026-07-24T09:36:20.542086+00:00,76c2e99a-5d8a-4c20-8ce1-4128f2622fb1,user,user_2123,4,7091.79,203.0.113.9,False,1,1
benign_quiet,False,2026-07-24T09:38:15.725139+00:00,cd9e7d27-ab1e-418d-b71e-5601286a302f,user,user_2758,3,813.05,203.0.113.42,False,3,0
ti_confirmed,False,2026-07-24T09:43:52.991102+00:00,524c2088-5fdd-4a52-b1ca-74d2dd78e2a3,user,user_3092,6,24594.46,203.0.113.183,True,3,1
benign_slow_natural,False,2026-07-24T09:49:51.405143+00:00,9b06c974-cd01-4d1c-8287-ea5bdadc58b1,user,user_344,4,62470.04,203.0.113.123,False,1,0
ti_confirmed,False,2026-07-24T09:54:09.143883+00:00,aba62d24-4042-48e1-b5b5-a58081648f6f,user,user_232,3,,203.0.113.134,True,1,1
benign_slow_natural,False,2026-07-24T09:56:20.096083+00:00,8ebda9df-1c6a-4403-880e-20dcba8e0c0c,user,user_3426,2,63167.74,203.0.113.95,False,1,0
benign_slow_natural,False,2026-07-24T10:00:42.310467+00:00,f88cdafd-1428-4651-b171-c683874c1ec7,user,user_2320,2,44895.34,203.0.113.109,False,3,0
benign_shared_nat,False,2026-07-24T10:01:11.671212+00:00,edeb0d70-cbc9-443a-acd1-0b7e1e050cf3,user,user_2051,9,16589.51,203.0.113.235,False,1,0
benign_quiet,False,2026-07-24T10:02:07.765687+00:00,4e0869e2-055d-40b5-bc94-279723cfc96b,user,user_1559,,,203.0.113.53,False,1,0
ambiguous_mid,False,2026-07-24T10:18:28.826624+00:00,01041e68-cfb2-4863-ab72-f1150c38897d,user,user_1873,5,9297.53,203.0.113.23,False,3,0
benign_shared_nat,False,2026-07-24T10:21:31.952567+00:00,096a3444-d236-4572-a0d2-d032bac40a6b,user,user_1251,7,12305.94,203.0.113.137,False,3,0
benign_quiet,False,2026-07-24T10:27:03.080214+00:00,68b00fc6-dada-4a10-9557-65f3e07799f0,user,user_369,2,3560.03,203.0.113.124,False,2,0
benign_shared_nat,False,2026-07-24T10:34:14.004922+00:00,5a45f2b4-259e-4594-85a3-0a9e6b0ccb0d,user,user_1690,5,34462.2,203.0.113.177,False,1,0
benign_shared_nat,False,2026-07-24T10:41:41.012063+00:00,6ba15656-96f5-451b-8942-4d6c2b6bae81,user,user_2931,6,13815.44,203.0.113.80,False,2,0
benign_quiet,False,2026-07-24T10:43:10.520529+00:00,f848d6da-a63a-440f-a079-ce532eb34f87,user,user_3745,3,,203.0.113.73,False,2,0
ti_confirmed,False,2026-07-24T10:43:59.351073+00:00,cb1b63b3-125b-4ac3-a95d-ed609a3389ce,user,user_2371,9,48523.22,203.0.113.128,True,1,1
loud_burst,False,2026-07-24T10:47:41.032380+00:00,91d3d778-f017-4285-b0ea-e338c590c42f,user,user_254,,78.81,203.0.113.36,False,2,0
loud_burst,False,2026-07-24T10:54:23.239000+00:00,7d2ec4c4-6c94-454c-b0ca-f10c37f3be26,user,user_2265,32,174.01,203.0.113.199,False,2,1
ambiguous_mid,False,2026-07-24T10:54:58.919749+00:00,eaf58af3-0ff1-454d-a55c-3eaa5c92c501,user,user_2339,4,,203.0.113.144,False,3,1
loud_burst,False,2026-07-24T11:00:20.650659+00:00,ccc55da8-1b62-4100-97ad-414730acc361,user,user_474,33,232.86,203.0.113.149,True,3,1
low_and_slow,False,2026-07-24T11:01:05.932140+00:00,5f11f1de-a154-4040-b666-ba99a3a40a9f,user,user_3926,20,41246.19,203.0.113.153,True,2,1
benign_slow_natural,False,2026-07-24T11:06:57.226896+00:00,346dc560-c704-49d2-8caa-e618d46bc0f8,user,user_3140,2,49725.84,203.0.113.201,False,3,0
benign_quiet,False,2026-07-24T11:07:11.890280+00:00,ec2ec287-2238-4fce-9e83-97ba00019b54,user,user_352,,2999.98,203.0.113.67,False,3,0
benign_quiet,False,2026-07-24T11:10:41.467742+00:00,28ca1fe2-fff0-4e6e-9104-886d966899fa,user,user_3527,3,2262.0,203.0.113.157,False,2,0
ti_confirmed,False,2026-07-24T11:10:51.767489+00:00,800ec9ab-2fd6-49ae-8d65-03fba56d786d,user,user_4063,2,3241.73,203.0.113.79,True,2,1
loud_burst,False,2026-07-24T11:12:05.440380+00:00,36216827-3971-4e85-9f2d-ff8e1c738a85,user,user_3529,18,163.27,203.0.113.144,False,3,1
loud_burst,False,2026-07-24T11:13:30.226270+00:00,842c89e2-1686-42f5-8329-411ed67da8e3,user,user_4144,34,237.78,203.0.113.205,False,1,0
loud_burst,False,2026-07-24T11:14:41.333465+00:00,21795a35-9a00-4dd2-baa7-e26f2eca7d17,user,user_1427,26,,203.0.113.246,True,2,1
benign_slow_natural,False,2026-07-24T11:16:36.898161+00:00,60d38178-bbc1-4a1d-9a86-a26f7f7592f0,user,user_1848,2,31696.91,203.0.113.179,False,3,0
benign_quiet,False,2026-07-24T11:20:11.055758+00:00,76f9888c-ee83-4011-9d1c-34110fc8b39e,user,user_1206,2,1068.0,203.0.113.48,,1,0
loud_burst,False,2026-07-24T11:23:12.026144+00:00,25955e9e-5b1e-4b28-8cdf-efeb9f328227,user,user_4926,27,,203.0.113.54,True,3,1
ti_confirmed,False,2026-07-24T11:29:15.220053+00:00,14d0f13a-33ee-4d5d-955f-7daa5069841f,user,user_4568,7,31213.32,203.0.113.49,True,3,1
benign_slow_natural,False,2026-07-24T11:33:28.995252+00:00,4cb57e62-8496-4fb3-a797-f3d398ea2f79,user,user_1751,,55045.96,203.0.113.68,False,3,0
benign_quiet,False,2026-07-24T11:48:58.350083+00:00,b7ef0157-dc76-4a14-86cb-3c3d2817f1f9,user,user_3126,,840.82,203.0.113.216,False,1,0
benign_shared_nat,False,2026-07-24T11:49:54.789267+00:00,4be41a4b-0f0c-4e20-9eb5-cd19365b0821,user,user_314,8,1996.8,203.0.113.193,False,2,0
ambiguous_mid,False,2026-07-24T11:57:25.594570+00:00,d0243044-ff12-40fe-a9ec-2c6882dc14aa,user,user_3156,6,7007.56,203.0.113.99,False,3,0
low_and_slow,False,2026-07-24T12:08:17.832272+00:00,473aae2a-7470-4efc-b19d-5d44eb4942df,user,user_2669,20,50663.42,203.0.113.80,False,2,1
benign_slow_natural,False,2026-07-24T12:09:21.625805+00:00,2e510d11-969e-43ca-b65b-ffb9ce622df5,user,user_2039,3,42856.48,203.0.113.117,False,3,0
low_and_slow,False,2026-07-24T12:20:00.792555+00:00,47c5aae5-b2e5-42b8-9841-d18874c25d12,user,user_2274,18,47762.87,203.0.113.92,False,1,1
benign_slow_natural,False,2026-07-24T12:20:54.747480+00:00,045f3405-a0af-45cb-b62f-0ca408986fae,user,user_2825,4,61755.1,203.0.113.104,False,1,0
ti_confirmed,False,2026-07-24T12:21:48.770368+00:00,a178c238-e2bd-4828-9dbf-c6e4d8059ff2,user,user_1935,6,30021.76,203.0.113.8,True,1,1
benign_quiet,False,2026-07-24T12:24:20.095121+00:00,4ed55001-0249-479d-a25b-7d6725e031ef,user,user_3727,2,1656.97,203.0.113.37,False,2,0
benign_slow_natural,False,2026-07-24T12:25:10.119336+00:00,8ab2843d-7a22-43e5-92fe-836f3b6332e4,user,user_65,3,73322.0,203.0.113.140,False,3,0
low_and_slow,False,2026-07-24T12:27:45.204552+00:00,390841fe-7c46-4638-a3c1-478df807cfba,user,user_1665,7,53492.03,203.0.113.175,True,2,1
ambiguous_mid,False,2026-07-24T12:36:15.678008+00:00,7e06d1d6-743a-4c14-bc67-347c46483808,user,user_2190,5,6882.29,203.0.113.237,False,3,0
benign_slow_natural,False,2026-07-24T12:39:41.796991+00:00,a4f20c14-c01e-429f-90c5-04d005cabf19,user,user_1445,4,68429.45,203.0.113.147,False,3,0
benign_shared_nat,False,2026-07-24T12:46:45.573160+00:00,d025ebe0-1fd9-4dc2-b894-7b9384de0ef0,user,user_2614,7,21935.44,203.0.113.183,False,2,0
benign_quiet,False,2026-07-24T12:47:02.689967+00:00,e430352e-5c39-448a-a2be-3a60ede0b845,user,user_609,3,2237.25,203.0.113.134,False,3,0
low_and_slow,False,2026-07-24T12:50:58.880063+00:00,e71fac06-761d-42e7-ab7b-172b19b97838,user,user_3886,15,40465.23,203.0.113.22,False,1,1
benign_quiet,False,2026-07-24T12:54:12.208067+00:00,1358eefb-257a-4e69-a43c-2e2ea7c5b282,user,user_3091,,2774.12,203.0.113.114,False,1,0
ambiguous_mid,False,2026-07-24T12:59:46.333194+00:00,50a85a3a-d0bc-468e-a543-a960ea505295,user,user_3872,4,5998.26,203.0.113.190,False,2,1
low_and_slow,False,2026-07-24T13:01:04.958033+00:00,a758c2e1-a380-48c3-ab00-8e3c98913631,user,user_103,22,18929.47,203.0.113.237,True,3,1
benign_slow_natural,False,2026-07-24T13:03:22.039112+00:00,21a578b7-2f82-4841-bc1f-0992f47ed815,user,user_4200,4,48716.58,203.0.113.1,False,3,0
ti_confirmed,False,2026-07-24T13:05:09.720284+00:00,992ba6c0-9de3-49b8-b8d7-1660a320211c,user,user_3450,5,67798.48,203.0.113.29,True,1,1
ambiguous_mid,False,2026-07-24T13:07:01.612818+00:00,edda3983-25ae-4ac2-b757-8a2b7c0cefe2,user,user_4641,,9578.96,203.0.113.40,False,3,0
loud_burst,False,2026-07-24T13:07:32.309718+00:00,6df2f8ed-d08c-4422-ac17-01eaf1aa161f,user,user_4872,19,27.14,203.0.113.186,True,1,1
benign_quiet,False,2026-07-24T13:09:12.850334+00:00,e373478e-eaf6-47d3-96d1-53287b1e3a58,user,user_4498,3,528.8,203.0.113.17,False,3,0
low_and_slow,False,2026-07-24T13:13:10.788424+00:00,f8d2c6dd-d84a-4097-a82e-d07273856739,user,user_1316,21,57826.56,203.0.113.11,True,2,1
ti_confirmed,False,2026-07-24T13:16:08.923693+00:00,548d7a14-1221-487b-bffd-116ef87475f4,user,user_4022,6,61156.12,203.0.113.69,True,2,1
benign_shared_nat,False,2026-07-24T13:26:29.660793+00:00,c5063c00-6abc-4ef6-9e66-442685fa54e8,user,user_1954,,29844.57,203.0.113.231,False,1,0
benign_shared_nat,False,2026-07-24T13:30:27.426665+00:00,3f5045ab-429a-4350-b760-19545f22b5fe,user,user_2279,8,10369.11,203.0.113.136,False,1,0
benign_slow_natural,False,2026-07-24T13:35:57.375520+00:00,285a29f5-9314-4d5d-922a-cda0aa34ae06,user,user_1958,3,27000.3,203.0.113.236,False,1,0
low_and_slow,False,2026-07-24T13:40:18.725425+00:00,99634387-7801-433a-99b1-d9432b19eaba,user,user_2748,15,29703.73,203.0.113.7,False,2,1
benign_shared_nat,False,2026-07-24T13:47:48.984918+00:00,35bfb22f-f5eb-4ad4-bfc7-6b78d33981c4,user,user_1732,5,5760.25,203.0.113.200,False,3,1
low_and_slow,False,2026-07-24T13:53:32.107521+00:00,9e9e6d35-8e02-43a6-855d-67cfe9a0c40f,user,user_3530,16,27577.72,203.0.113.213,True,1,1
loud_burst,False,2026-07-24T13:56:04.479952+00:00,de7e2404-69e7-4167-bd40-eaad0ff90c59,user,user_4667,,87.46,203.0.113.197,False,2,1
loud_burst,False,2026-07-24T14:03:00.407229+00:00,860292e9-1116-4cd5-aace-c45df6c3aa2e,user,user_3311,,,203.0.113.177,False,2,1
low_and_slow,False,2026-07-24T14:04:05.873110+00:00,161bbd1e-fbd9-4116-9a2c-ea300171c416,user,user_4930,14,63877.6,203.0.113.73,True,1,1
low_and_slow,False,2026-07-24T14:04:06.288082+00:00,02cce3bf-5e47-4008-97df-4e745cae3f50,user,user_3425,6,63283.82,203.0.113.144,False,1,1
loud_burst,False,2026-07-24T14:05:19.772928+00:00,aa60e439-2bad-4b54-9440-793234265a03,user,user_2774,28,5.11,203.0.113.67,False,1,1
loud_burst,False,2026-07-24T14:05:21.116055+00:00,b18c6a19-03a5-486e-8ca3-55c5a27f2270,user,user_3898,8,112.05,203.0.113.43,False,3,1
low_and_slow,False,2026-07-24T14:08:15.824027+00:00,2612d151-6a8b-43e8-b9f5-63650fe81e6f,user,user_2199,10,21004.56,203.0.113.45,False,2,1
low_and_slow,False,2026-07-24T14:12:22.225515+00:00,0e11d2a1-6939-4a13-9a3d-f4f870c66d94,user,user_3655,16,44092.9,203.0.113.56,True,3,1
benign_quiet,False,2026-07-24T14:13:50.647243+00:00,0f536011-5611-4b5b-bec7-e4a3f44fc879,user,user_1115,1,,203.0.113.133,,2,0
benign_quiet,False,2026-07-24T14:22:43.640847+00:00,245de357-6875-419a-b957-4a837ebd5a62,user,user_4533,2,1012.39,203.0.113.98,False,3,0
benign_slow_natural,False,2026-07-24T14:23:39.004826+00:00,0bad26d0-34b6-45af-9a0c-68f7e5706058,user,user_539,,52808.07,203.0.113.55,False,1,0
benign_shared_nat,False,2026-07-24T14:32:18.357583+00:00,be0a8275-27f6-4483-97bf-53adb2b1d5f6,user,user_2336,5,30399.27,203.0.113.249,False,3,0
low_and_slow,False,2026-07-24T14:38:19.639980+00:00,ab6a4621-1928-44da-bee1-43796b0bf884,user,user_1426,8,26868.55,203.0.113.226,False,3,1
benign_slow_natural,False,2026-07-24T14:38:45.457525+00:00,b7bf975d-f3bb-4656-810a-3df369022669,user,user_4034,4,81504.66,203.0.113.114,False,1,0
ambiguous_mid,False,2026-07-24T14:41:53.452330+00:00,9a5c0e9b-afe4-4397-944d-fc16a39b29c4,user,user_2124,4,10877.64,203.0.113.74,False,1,0
benign_quiet,False,2026-07-24T14:45:05.201452+00:00,c3ca5621-a8da-4ac6-ab84-a23323e210be,user,user_4808,1,625.36,203.0.113.128,False,1,0
loud_burst,False,2026-07-24T14:49:29.365043+00:00,f5d5fa2b-b6dc-487d-b5da-df25b0cdd1d8,user,user_2546,32,153.2,203.0.113.248,False,1,1
benign_quiet,False,2026-07-24T14:50:52.162862+00:00,32d1981d-17b8-4e56-8a22-04945862afb4,user,user_549,1,757.71,203.0.113.81,,1,0
ambiguous_mid,False,2026-07-24T14:54:02.301427+00:00,7ea20bb1-13da-42f5-90ff-51438d613c52,user,user_3751,4,,203.0.113.52,True,3,0
ambiguous_mid,False,2026-07-24T14:56:03.687071+00:00,f0c8b40e-cbdc-471f-901d-e9d3561a8c0b,user,user_4571,6,,203.0.113.187,False,2,0
benign_quiet,False,2026-07-24T14:57:15.279360+00:00,128ff2e0-eef2-4837-b7ab-52368cda1183,user,user_4376,,1479.61,203.0.113.113,False,2,0
loud_burst,False,2026-07-24T15:09:21.217864+00:00,0f312e57-f778-4c6c-a422-73a3628989d1,user,user_3891,11,274.33,203.0.113.117,False,3,1
ambiguous_mid,False,2026-07-24T15:10:12.575731+00:00,5da57be5-32fb-4c14-99b4-b7b86c73909b,user,user_1461,,17870.14,203.0.113.16,True,2,0
low_and_slow,False,2026-07-24T15:11:00.926923+00:00,5e65e44c-bfe5-43e0-be61-93825d3992b5,user,user_1798,,49530.76,203.0.113.175,False,2,1
benign_shared_nat,False,2026-07-24T15:35:01.547542+00:00,bfb915d8-4a1e-4b6a-95d6-e6368e5a66e0,user,user_3132,7,21103.81,203.0.113.39,False,3,0
benign_slow_natural,False,2026-07-24T15:37:17.572415+00:00,74b74c2e-11d5-43b3-a2d5-6e11f1d3576d,user,user_2745,4,66744.58,203.0.113.99,False,3,0
ambiguous_mid,False,2026-07-24T15:37:20.644159+00:00,7db57d6c-3398-45e7-b5c8-13635f33265f,user,user_2252,7,10275.29,203.0.113.144,False,3,0
benign_shared_nat,False,2026-07-24T15:49:48.601246+00:00,f4f5324d-10df-4767-84fe-c07904801e09,user,user_997,8,,203.0.113.252,False,3,0
benign_slow_natural,False,2026-07-24T15:53:31.034093+00:00,30c26c96-c1b6-46fd-9daa-7fefba11a2a0,user,user_3966,4,39251.61,203.0.113.133,,2,0
benign_slow_natural,False,2026-07-24T15:54:43.774051+00:00,c69ab958-7e35-49f2-91cb-02484a640df4,user,user_537,2,48990.5,203.0.113.120,False,1,0
benign_shared_nat,False,2026-07-24T16:03:18.032499+00:00,9a4d69c4-e5a2-4dbb-b7b1-872a6426c48d,user,user_1180,6,26467.37,203.0.113.98,False,1,0
benign_slow_natural,False,2026-07-24T16:06:36.583119+00:00,395ed32d-80d0-4b3a-b2f8-aded83072a5b,user,user_130,3,29318.73,203.0.113.230,False,2,0
ti_confirmed,False,2026-07-24T16:09:30.874434+00:00,45625b77-d739-437a-9888-a253f783671e,user,user_4980,6,360.76,203.0.113.252,True,3,1
benign_slow_natural,False,2026-07-24T16:10:16.329328+00:00,e46365d5-b652-4034-b51a-81f72d1149d5,user,user_2646,4,27916.1,203.0.113.199,False,1,0
ambiguous_mid,False,2026-07-24T16:11:35.279467+00:00,5494b4dc-252e-4bd8-8405-c6d2996f91bc,user,user_236,5,13960.54,203.0.113.173,False,2,1
loud_burst,False,2026-07-24T16:22:21.722609+00:00,90fc2df5-437e-4df4-bb8f-fa0b3f085be0,user,user_4531,27,49.95,203.0.113.42,False,2,1
ambiguous_mid,False,2026-07-24T16:33:53.789679+00:00,dab86b55-0a0f-4abd-b065-3a13ea912426,user,user_1533,5,5422.46,203.0.113.135,False,1,1
loud_burst,False,2026-07-24T16:36:04.936126+00:00,96ac9ae6-fbb1-4d49-a23e-90b85559d3db,user,user_2074,,254.92,203.0.113.199,True,3,1
benign_slow_natural,False,2026-07-24T16:39:38.832261+00:00,f1d8508e-9674-450d-8007-7a2acbcdcb9e,user,user_3619,4,36010.36,203.0.113.150,False,1,0
low_and_slow,False,2026-07-24T16:40:42.242277+00:00,01decf18-a12e-44c9-a4c0-43871da16bb7,user,user_388,11,21575.9,203.0.113.233,True,3,1
low_and_slow,False,2026-07-24T16:41:13.824973+00:00,69fe6dfd-802b-43bf-8dc0-f40aaa56a1c1,user,user_3374,7,,203.0.113.209,True,3,1
benign_shared_nat,False,2026-07-24T16:45:07.655947+00:00,16b2f2c1-f804-494c-843c-938b1b248d13,user,user_3118,6,8138.46,203.0.113.107,False,2,0
low_and_slow,False,2026-07-24T16:46:42.357373+00:00,2c0475a5-50ff-4b4a-b5d8-80978789ab81,user,user_1344,17,23894.56,203.0.113.18,False,1,1
ti_confirmed,False,2026-07-24T16:46:55.423179+00:00,63b6e2d8-93aa-474f-8042-a4a5debc0f32,user,user_4993,2,17082.09,203.0.113.12,True,3,0
benign_slow_natural,False,2026-07-24T16:46:56.456608+00:00,b49a6f57-84ac-418c-b1fc-bebc87c959ff,user,user_4790,4,22208.88,203.0.113.230,False,3,0
ambiguous_mid,False,2026-07-24T16:49:49.514374+00:00,efecf9ec-6cab-4a8d-a1e9-6d617a7d07d8,user,user_922,5,6102.7,203.0.113.185,False,2,0
benign_shared_nat,False,2026-07-24T16:57:43.016099+00:00,3a3f49ef-03e5-40e6-91bc-539a56a7eca2,user,user_907,7,18578.82,203.0.113.25,False,1,0
ti_confirmed,False,2026-07-24T16:59:50.370879+00:00,d4c5cf5a-2661-4de4-b1e1-5ef2a9ed2e0a,user,user_3952,,45102.01,203.0.113.48,True,1,1
ti_confirmed,False,2026-07-24T17:02:22.780353+00:00,67495d25-100d-49b4-aebb-6d5d29d24fb6,user,user_2626,9,43668.59,203.0.113.160,True,1,1
low_and_slow,False,2026-07-24T17:06:48.693420+00:00,9acffa7a-bf62-41a2-970d-28cdcb33d1fc,user,user_4910,,44524.26,203.0.113.115,True,2,0
loud_burst,False,2026-07-24T17:07:20.010096+00:00,9fd6a921-1bee-4ce4-8529-6df2d2c8a77c,user,user_3291,12,173.41,203.0.113.88,False,3,1
benign_slow_natural,False,2026-07-24T17:09:00.690971+00:00,2983b6d6-ce0e-423b-a8b1-748ef0ea509e,user,user_4902,4,48999.85,203.0.113.173,False,3,0
loud_burst,False,2026-07-24T17:14:35.576440+00:00,5bfa7c23-fbd6-4028-8c23-87852782c0f6,user,user_2205,28,,203.0.113.24,True,3,1
ti_confirmed,False,2026-07-24T17:20:21.871943+00:00,c236d7a5-31ba-49c9-99b1-93dccd33125a,user,user_64,8,23154.66,203.0.113.153,True,2,1
ambiguous_mid,False,2026-07-24T17:21:24.320531+00:00,82e4687f-40b9-4c84-a88e-c3577cac0bdc,user,user_1751,7,11445.9,203.0.113.186,False,1,0
benign_quiet,False,2026-07-24T17:22:07.069252+00:00,c9f71e44-446c-49dd-9569-0d02e51b7ff3,user,user_3002,1,3553.82,203.0.113.21,False,3,0
loud_burst,False,2026-07-24T17:27:37.455680+00:00,cb94367d-d364-48a6-b23c-236985aa7969,user,user_2853,17,,203.0.113.129,False,1,1
benign_quiet,False,2026-07-24T17:30:42.241533+00:00,44418268-97de-41d1-a6d1-8315ed6892c9,user,user_36,3,2103.52,203.0.113.118,False,1,0
ti_confirmed,False,2026-07-24T17:38:53.264949+00:00,126ad53c-5089-4d20-880f-c2a79394a847,user,user_1764,6,51902.22,203.0.113.76,True,2,1
loud_burst,False,2026-07-24T17:40:24.855669+00:00,427b61d1-00b3-4fa8-ae59-efa74853a066,user,user_826,21,138.52,203.0.113.114,False,1,1
ti_confirmed,False,2026-07-24T17:44:53.566765+00:00,1532b71d-3bbe-4929-b0ac-aba447838e64,user,user_2613,7,24073.04,203.0.113.189,True,3,1
benign_shared_nat,False,2026-07-24T17:51:13.737687+00:00,804e7e9b-8718-4d08-a82a-f898a712a9ec,user,user_2548,6,35532.11,203.0.113.108,False,2,0
benign_shared_nat,False,2026-07-24T17:52:43.355152+00:00,7d18818c-8f5b-4f88-8b2b-826fd04143c9,user,user_4784,6,10966.67,203.0.113.18,False,3,0
benign_slow_natural,False,2026-07-24T17:59:34.002561+00:00,b808bde8-e149-45fc-9d17-cacde6367f5e,user,user_3410,4,69612.2,203.0.113.65,False,2,0
ambiguous_mid,False,2026-07-24T18:02:44.102726+00:00,2cc5d8ed-1e52-44ea-946a-e9cc864fd15f,user,user_3048,,12683.75,203.0.113.173,False,3,1
benign_shared_nat,False,2026-07-24T18:04:30.689988+00:00,ee56690b-331c-4738-93c3-bc5acbacfdf4,user,user_2985,,3048.57,203.0.113.128,False,3,0
benign_quiet,False,2026-07-24T18:05:47.132557+00:00,d331f44e-1441-4f72-898e-aa0f52ea53fc,user,user_327,3,3420.28,203.0.113.112,False,1,0
ti_confirmed,False,2026-07-24T18:10:28.542347+00:00,b850d20b-7ebe-4f42-8c5c-189c8377949f,user,user_2172,10,59867.03,203.0.113.149,True,1,1
loud_burst,False,2026-07-24T18:12:46.112350+00:00,3ce48826-74cd-40d5-8562-c88c7e740651,user,user_4248,16,181.69,203.0.113.225,True,3,1
loud_burst,False,2026-07-24T18:14:07.713536+00:00,a406aa7b-1ea4-4b19-bbb3-d6ab7d835e85,user,user_4788,33,91.07,203.0.113.64,True,2,1
low_and_slow,False,2026-07-24T18:21:33.156890+00:00,c5d9644f-c963-4acb-824c-0c692b448d96,user,user_2954,6,83279.88,203.0.113.33,False,1,1
